state_owner,snapshot_iteration,historical_source,update_rule,phase,edge_category,instance,source_overlap,signed_tau_change_over_two_budget,absolute_tau_change_over_two_budget,mean_signed_tau_change,mean_absolute_tau_change
GP 表达式自身产生的状态,2500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,3,0.9604444444444444,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,4,0.9415555555555556,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,5,0.8964444444444444,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,6,0.963111111111111,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,7,0.9302222222222222,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,0,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,1,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,2,0.991111111111111,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,3,0.9971111111111112,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,4,0.9942222222222222,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,5,0.9777777777777779,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,6,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,7,0.9764444444444444,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,仅历史来源路径包含的边,0,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,仅历史来源路径包含的边,1,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,仅历史来源路径包含的边,2,0.991111111111111,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,仅历史来源路径包含的边,3,0.9971111111111112,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,仅历史来源路径包含的边,4,0.9942222222222222,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,仅历史来源路径包含的边,5,0.9777777777777779,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,仅历史来源路径包含的边,6,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,仅历史来源路径包含的边,7,0.9764444444444444,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,仅本轮最优路径包含的边,0,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,仅本轮最优路径包含的边,1,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,仅本轮最优路径包含的边,2,0.991111111111111,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,仅本轮最优路径包含的边,3,0.9971111111111112,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,仅本轮最优路径包含的边,4,0.9942222222222222,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,仅本轮最优路径包含的边,5,0.9777777777777779,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,仅本轮最优路径包含的边,6,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,仅本轮最优路径包含的边,7,0.9764444444444444,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,0,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,1,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,2,0.991111111111111,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,3,0.9971111111111112,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,4,0.9942222222222222,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,5,0.9777777777777779,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,6,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,7,0.9764444444444444,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,0,1.0,-8.931617145848393e-08,1.2518008467185867e-06,-5.4389238357543936e-09,7.559690210554335e-08
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,1,1.0,7.520826863099701e-08,4.315617893550312e-06,4.4686926735772024e-09,2.5667912430233427e-07
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,2,0.991111111111111,-0.0005417443682652404,0.0005427315786953504,-3.417142631248974e-05,3.423141507608702e-05
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,3,0.9971111111111112,-0.00011115623042951045,0.00011509657187230499,-6.805771715750358e-06,7.041951809303688e-06
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,4,0.9942222222222222,-0.0015248239527597045,0.001966858152589894,-9.946915545574545e-05,0.00012698937686344094
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,5,0.9777777777777779,-0.0026290358957928627,0.002646622799870152,-0.00018561293988946884,0.00018671608085512483
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,6,1.0,-2.769907247722169e-07,0.000322949687335997,-1.700553629133437e-08,1.991987062825097e-05
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,7,0.9764444444444444,-0.0021193349607125946,0.003441165836726296,-0.00014265368184727083,0.0002236645218122331
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,0,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,1,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,2,0.991111111111111,0.006699980618136044,0.006699980618136044,0.01021782470375875,0.01021782470375875
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,3,0.9971111111111112,0.0020413105741004193,0.0020413105741004193,0.00468201569130278,0.00468201569130278
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,4,0.9942222222222222,0.005189996074256229,0.005189996074256229,0.010154965070236211,0.010154965070236211
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,5,0.9777777777777779,0.01827252224737834,0.01827252224737834,0.01038686102256179,0.01038686102256179
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,6,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,7,0.9764444444444444,0.018870634682982668,0.018870634682982668,0.014629765523247906,0.014629765523247906
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,0,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,1,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,2,0.991111111111111,-0.006158307659386065,0.006158307659386065,-0.009288370779861927,0.009288370779861927
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,3,0.9971111111111112,-0.0019299689076745215,0.0019299689076745215,-0.004426638858440595,0.004426638858440595
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,4,0.9942222222222222,-0.003664842396711971,0.003664842396711971,-0.009398964696417968,0.009398964696417968
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,5,0.9777777777777779,-0.015643434550533842,0.015643434550533842,-0.009418528939649048,0.009418528939649048
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,6,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,7,0.9764444444444444,-0.01675101547566903,0.01675101547566903,-0.015435503583864871,0.015435503583864871
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,0,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,1,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,2,0.991111111111111,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,3,0.9971111111111112,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,4,0.9942222222222222,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,5,0.9777777777777779,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,6,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,7,0.9764444444444444,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,0,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,1,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,2,0.991111111111111,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,3,0.9971111111111112,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,4,0.9942222222222222,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,5,0.9777777777777779,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,6,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,7,0.9764444444444444,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,0,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,1,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,2,0.991111111111111,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,3,0.9971111111111112,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,4,0.9942222222222222,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,5,0.9777777777777779,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,6,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,7,0.9764444444444444,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,0,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,1,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,2,0.991111111111111,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,3,0.9971111111111112,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,4,0.9942222222222222,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,5,0.9777777777777779,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,6,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,7,0.9764444444444444,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,0,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,1,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,2,0.991111111111111,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,3,0.9971111111111112,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,4,0.9942222222222222,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,5,0.9777777777777779,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,6,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,7,0.9764444444444444,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,0,1.0,-4.679567830901179e-08,3.14678161030963e-07,-2.8626786337958427e-09,1.8979112307230632e-08
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,1,1.0,1.917635179245939e-07,4.199062644256715e-06,1.1402699682447644e-08,2.4974511729346377e-07
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,2,0.991111111111111,-0.0005417070676906804,0.0005426942781207904,-3.4169148090511666e-05,3.422913685410894e-05
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,3,0.9971111111111112,-0.00011124397394876752,0.00011130611445949986,-6.811030169967209e-06,6.814752148896517e-06
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,4,0.9942222222222222,-0.001524916254142943,0.001966765851206655,-9.947487750164389e-05,0.0001269836548175425
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,5,0.9777777777777779,-0.0026290358957928627,0.002646622799870152,-0.00018561293988946884,0.00018671608085512483
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,6,1.0,-2.769907247722169e-07,0.000322949687335997,-1.700553629133437e-08,1.991987062825097e-05
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,7,0.9764444444444444,-0.0021193674237112293,0.0034397117785753234,-0.0001426556488005484,0.00022357641952451676
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,0,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,1,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,2,0.991111111111111,0.006699980618136044,0.006699980618136044,0.01021782470375875,0.01021782470375875
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,3,0.9971111111111112,0.0020413105741004193,0.0020413105741004193,0.00468201569130278,0.00468201569130278
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,4,0.9942222222222222,0.005189996074256229,0.005189996074256229,0.010154965070236211,0.010154965070236211
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,5,0.9777777777777779,0.01827252224737834,0.01827252224737834,0.01038686102256179,0.01038686102256179
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,6,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,7,0.9764444444444444,0.018870634682982668,0.018870634682982668,0.014629765523247906,0.014629765523247906
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,0,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,1,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,2,0.991111111111111,-0.006158307659386065,0.006158307659386065,-0.009288370779861927,0.009288370779861927
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,3,0.9971111111111112,-0.0019299689076745215,0.0019299689076745215,-0.004426638858440595,0.004426638858440595
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,4,0.9942222222222222,-0.003664842396711971,0.003664842396711971,-0.009398964696417968,0.009398964696417968
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,5,0.9777777777777779,-0.015643434550533842,0.015643434550533842,-0.009418528939649048,0.009418528939649048
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,6,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,7,0.9764444444444444,-0.01675101547566903,0.01675101547566903,-0.015435503583864871,0.015435503583864871
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,0,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,1,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,2,0.991111111111111,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,3,0.9971111111111112,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,4,0.9942222222222222,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,5,0.9777777777777779,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,6,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,7,0.9764444444444444,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,0,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,1,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,2,0.991111111111111,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,3,0.9971111111111112,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,4,0.9942222222222222,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,5,0.9777777777777779,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,6,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,7,0.9764444444444444,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,0,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,1,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,2,0.991111111111111,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,3,0.9971111111111112,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,4,0.9942222222222222,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,5,0.9777777777777779,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,6,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,7,0.9764444444444444,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,0,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,1,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,2,0.991111111111111,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,3,0.9971111111111112,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,4,0.9942222222222222,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,5,0.9777777777777779,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,6,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,7,0.9764444444444444,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,其他候选弧,0,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,其他候选弧,1,1.0,0.0,0.0,0.0,0.0
GP 表达式自身产生的状态,2500,历史重启阶段最优路径,来源内均匀沉积,更新前,其他候选弧,2,0.991111111111111,0.0,0.0,0.0,0.0
